processo_id,numero_processo,cliente_id,tipo,fase,status,advogado_responsavel,data_abertura,prazo_proximo,valor_causa,vara,observacoes
1246,8588997-88.2020.6.29.5987,623,trabalhista,audiência,active,Dra Fontes,06/04/23,13/02/2025,240043,11ª Vara Trabalhista de Recife,
1247,7687292-20.2021.4.85.7539,775,Trabalhista,instrução,em recurso,Dr. Barros,14 de fevereiro de 2020,14 de novembro de 2026,416155,2ª Vara Trabalhista de Recife,
1248,4687348-31.2023.1.92.6907,431,civil,arquivado,settlement,Dr. Melo,28/01/20,18 de março de 2026,218920.00,7ª Vara Cível de Recife,urgente
1249,5316105-58.2020.3.22.3571,832,Trabalhista,execução,ativo,Dr. Barros,2023-04-10,21 de janeiro de 2026,49366,8ª Vara Criminal de Recife,em negociação
1250,6036037-32.2025.3.53.7515,1270,Civil,audiência,ativo,Dra Fontes,22/01/2024,18 de janeiro de 2025,,12ª Vara Cível de Recife,
1251,2480014-80.2024.2.29.9847,1120,Trabalhista,arquivado,suspended,dr. melo,27/06/24,21/02/2025,402304.00,4ª Vara Trabalhista de Recife,cliente não responde
1252,5116418-16.2025.3.98.2234,396,trabalhista,acordo extrajudicial,ativo,dr. melo,01/12/2022,22 de maio de 2025,,6ª Vara Cível de Recife,cliente não responde
1253,4768255-51.2022.4.94.5695,1244,civil,execução,em recurso,dr. melo,01/06/22,2025-03-13,450572,15ª Vara Criminal de Recife,aguardando documentos
1254,7786207-82.2024.2.92.5696,63,TRABALHISTA,audiência,active,Dr. Barros,30 de junho de 2024,25 de julho de 2026,R$ 35.094,12ª Vara Trabalhista de Recife,em negociação
1255,9774395-92.2023.2.75.3192,406,Trabalhista,audiência,ativo,Dra. Cavalcante,23 de março de 2021,23/02/25,,16ª Vara Criminal de Recife,
1256,1633270-27.2024.2.52.7034,1345,Trabalhista,sentença,em recurso,Dr. Barros,16/01/23,28 de janeiro de 2026,,11ª Vara Trabalhista de Recife,aguardando documentos
1257,9666878-83.2023.6.29.9905,271,cível,audiência,ativo,dr. melo,17 de dezembro de 2022,17/06/25,R$ 298.505,19ª Vara Trabalhista de Recife,urgente
1258,3260101-88.2022.8.37.9169,572,trabalhista,arquivado,closed,Dr. Barros,17 de junho de 2025,14 de julho de 2026,321845.00,17ª Vara Trabalhista de Recife,
1259,6992158-64.2024.5.43.7750,162,civil,audiência,settlement,Dra. Fontes,05/06/20,01/10/26,419163,15ª Vara Trabalhista de Recife,
1260,1757615-27.2025.7.10.3762,110,trabalhista,execução,ativo,DRA. CAVALCANTE,21/01/23,4 de junho de 2025,320395,15ª Vara Criminal de Recife,
1261,9804642-71.2024.4.76.5486,974,civil,audiência,acordo,Dra Fontes,5 de janeiro de 2021,09/09/2025,R$ 423.301,18ª Vara Cível de Recife,aguardando documentos
1262,9573194-21.2022.1.35.8352,468,TRABALHISTA,inicial,Ativo,Dra. Cavalcante,12/04/26,17 de janeiro de 2026,,1ª Vara Cível de Recife,
1263,7141324-67.2025.3.86.3413,1340,cível,audiência,em recurso,Dr. Barros,2024-05-31,8 de abril de 2026,,3ª Vara Trabalhista de Recife,em negociação
1264,7320713-89.2022.3.68.7881,138,trabalhista,arquivado,Encerrado,Dr. Barros,5 de dezembro de 2024,25 de junho de 2026,R$ 126.861,7ª Vara Criminal de Recife,
1265,5462435-11.2024.9.85.2977,22,trabalhista,sentença,em recurso,Dr. Barros,26/05/23,22 de setembro de 2026,,9ª Vara Criminal de Recife,urgente
1266,4433355-55.2023.8.48.9346,63,trabalhista,execução,Ativo,Dr. Barros,2023-01-06,12/09/25,345703.00,4ª Vara Criminal de Recife,urgente
1267,9953454-93.2020.2.52.5723,349,cível,instrução,active,Dr. Melo,24/12/2021,2026-09-23,486237.00,19ª Vara Cível de Recife,em negociação
1268,3724721-44.2021.9.75.5553,728,TRABALHISTA,inicial,appeal,DRA. CAVALCANTE,2023-03-29,13 de fevereiro de 2026,318874.00,7ª Vara Cível de Recife,
1269,5850223-43.2020.3.81.3185,273,civil,instrução,settlement,dr. melo,07/07/2023,01/12/25,,6ª Vara Trabalhista de Recife,urgente
1270,2016341-89.2023.7.48.2724,1169,trabalhista,recurso,em recurso,Dra. Fontes,08/09/23,23/09/26,294098,11ª Vara Trabalhista de Recife,urgente
1271,6416661-36.2021.8.21.8496,172,Trabalhista,audiência,ativo,Dr. Barros,2020-08-05,16/10/2025,,6ª Vara Criminal de Recife,urgente
1272,2753004-76.2021.8.83.9874,288,Civil,audiência,em recurso,Dr. Barros,22 de janeiro de 2024,2025-03-07,120543,15ª Vara Criminal de Recife,
1273,5492622-29.2021.9.92.7737,534,Trabalhista,instrução,settlement,Dr. Melo,2025-10-02,24/12/2026,438772,11ª Vara Criminal de Recife,
1274,2966787-79.2022.1.41.9944,703,trabalhista,inicial,ativo,Dr. Barros,26 de julho de 2025,08/06/2026,270700,11ª Vara Cível de Recife,
1275,5996426-23.2022.8.20.3566,527,TRABALHISTA,instrução,active,dr. melo,22/08/25,21/11/2025,R$ 285.848,2ª Vara Trabalhista de Recife,cliente não responde
1276,5850223-43.2020.3.81.3185,552,Trabalhista,instrução,ativo,DRA. CAVALCANTE,21/06/2021,,,4ª Vara Criminal de Recife,em negociação
1277,2545435-52.2025.3.59.7623,715,trabalhista,sentença,ativo,Dra Fontes,2023-09-06,2025-01-02,203487,20ª Vara Trabalhista de Recife,
1278,3785792-10.2020.5.78.7940,262,Trabalhista,execução,ativo,DRA. CAVALCANTE,10/03/2020,,R$ 482.633,19ª Vara Trabalhista de Recife,
1279,2118934-75.2023.5.97.9563,1148,trabalhista,audiência,encerrado,Dr. Melo,2022-02-12,2025-02-08,R$ 388.325,20ª Vara Cível de Recife,urgente
1280,6334947-38.2020.4.71.6173,52,Trabalhista,audiência,Ativo,DRA. CAVALCANTE,19 de novembro de 2023,2026-01-27,266004,12ª Vara Criminal de Recife,urgente
1281,6524227-53.2025.1.97.6214,1417,trabalhista,execução,appeal,Dra. Fontes,30 de abril de 2022,,287851,18ª Vara Trabalhista de Recife,aguardando documentos
1282,7236875-79.2024.7.97.5566,1085,Trabalhista,acordo extrajudicial,ativo,DRA. CAVALCANTE,7 de janeiro de 2022,2026-06-06,276807.00,12ª Vara Criminal de Recife,cliente não responde
1283,5271615-59.2021.2.54.6844,1394,TRABALHISTA,acordo extrajudicial,settlement,Dr. Melo,12/04/2023,2026-03-06,,7ª Vara Cível de Recife,urgente
1284,5159882-37.2022.9.71.7550,1095,Civil,audiência,ativo,Dra Fontes,06/08/2020,20/07/2026,R$ 259.613,9ª Vara Trabalhista de Recife,em negociação
1285,5266269-78.2021.7.59.1392,97,Civil,inicial,ativo,Dra. Fontes,21/06/2024,30/06/26,R$ 104.689,5ª Vara Trabalhista de Recife,cliente não responde
1286,8220628-15.2021.8.54.9077,551,Trabalhista,recurso,ativo,Dra Fontes,18 de fevereiro de 2021,24/03/2025,R$ 35.369,16ª Vara Cível de Recife,aguardando documentos
1287,1557680-16.2021.4.16.4031,1330,Trabalhista,execução,encerrado,Dr. Barros,28/05/2021,26 de março de 2025,225356.00,16ª Vara Criminal de Recife,aguardando documentos
1288,9057219-99.2020.9.96.3254,710,TRABALHISTA,arquivado,suspended,DRA. CAVALCANTE,10/02/2024,19/12/2026,R$ 363.975,1ª Vara Cível de Recife,cliente não responde
1289,3306375-34.2024.9.48.9154,164,trabalhista,audiência,appeal,Dra. Cavalcante,10 de outubro de 2021,17/02/2025,,9ª Vara Cível de Recife,
1290,9804642-71.2024.4.76.5486,774,Civil,recurso,ativo,Dr. Barros,29/01/21,2025-05-24,443711,16ª Vara Cível de Recife,
1291,9953454-93.2020.2.52.5723,99,civil,acordo extrajudicial,Encerrado,Dr. Barros,28/08/2022,2026-04-10,69093.00,15ª Vara Cível de Recife,em negociação
1292,4140100-24.2024.4.63.7178,53,TRABALHISTA,instrução,acordo,Dr. Melo,24/01/21,20 de dezembro de 2025,,18ª Vara Criminal de Recife,
1293,1237577-83.2022.8.91.4649,747,cível,recurso,ativo,Dr. Melo,10 de julho de 2022,18/04/26,488051,20ª Vara Cível de Recife,em negociação
1294,5116418-16.2025.3.98.2234,1195,Trabalhista,execução,em recurso,Dra Fontes,20/01/26,16/02/26,409180.00,11ª Vara Cível de Recife,
1295,6836135-90.2022.9.37.5643,435,Civil,inicial,ativo,Dr. Barros,11/03/25,03/01/2025,188245,15ª Vara Trabalhista de Recife,
1296,5753123-52.2021.4.48.4042,1262,Civil,arquivado,ativo,Dra. Cavalcante,13/05/2022,16/12/2025,R$ 434.180,7ª Vara Trabalhista de Recife,aguardando documentos
1297,8905709-90.2020.9.55.2471,184,trabalhista,recurso,encerrado,Dr. Barros,13 de outubro de 2022,12/07/2026,397524.00,3ª Vara Cível de Recife,
1298,8717678-27.2025.5.11.4526,753,Civil,recurso,ativo,dr. melo,3 de setembro de 2020,23 de novembro de 2025,R$ 53.630,4ª Vara Criminal de Recife,urgente
1299,5422047-80.2024.8.62.4364,217,cível,acordo extrajudicial,ativo,Dra. Cavalcante,29 de agosto de 2024,27/08/25,,7ª Vara Criminal de Recife,urgente
1300,2129757-49.2025.4.14.5657,149,TRABALHISTA,arquivado,ativo,Dr. Melo,27/12/25,23 de outubro de 2026,392016.00,16ª Vara Cível de Recife,
1301,3542799-64.2025.6.13.7299,637,cível,recurso,ativo,DRA. CAVALCANTE,26 de março de 2025,10/07/25,,16ª Vara Cível de Recife,cliente não responde
1302,9489806-94.2021.2.55.9162,766,TRABALHISTA,inicial,encerrado,Dr. Barros,08/07/22,2026-11-16,392762.00,1ª Vara Criminal de Recife,
1303,8183950-10.2021.5.84.9388,1324,Trabalhista,instrução,active,Dra Fontes,2023-12-09,10 de abril de 2025,R$ 391.622,2ª Vara Criminal de Recife,
1304,4584224-94.2025.2.57.2511,1007,Civil,instrução,suspenso,Dr. Barros,09/01/21,20/10/26,R$ 455.095,3ª Vara Trabalhista de Recife,
1305,4493339-70.2021.7.17.8725,1400,TRABALHISTA,instrução,ativo,Dr. Barros,07/08/2023,23 de fevereiro de 2026,R$ 420.010,19ª Vara Criminal de Recife,
1306,6254488-31.2024.9.48.3216,172,Civil,execução,em recurso,Dra. Fontes,18 de abril de 2022,26 de novembro de 2025,,20ª Vara Criminal de Recife,em negociação
1307,6686912-30.2025.4.68.7078,583,trabalhista,execução,encerrado,dr. melo,2021-01-20,20 de abril de 2026,262306,1ª Vara Criminal de Recife,urgente
1308,1101935-78.2023.5.88.5299,1024,trabalhista,sentença,settlement,Dra. Fontes,19 de maio de 2024,6 de novembro de 2025,311027.00,6ª Vara Criminal de Recife,cliente não responde
1309,5271615-59.2021.2.54.6844,83,Civil,sentença,settlement,dr. melo,26/03/2024,2026-05-04,103170,5ª Vara Criminal de Recife,em negociação
1310,2909764-51.2025.7.78.2223,953,TRABALHISTA,execução,Encerrado,Dra. Fontes,29 de janeiro de 2020,17 de abril de 2025,,11ª Vara Criminal de Recife,
1311,3418432-84.2025.3.59.5858,265,TRABALHISTA,audiência,settlement,Dr. Barros,15/04/21,02/07/2025,R$ 246.893,5ª Vara Criminal de Recife,aguardando documentos
1312,7381740-86.2021.2.88.6570,672,Trabalhista,inicial,acordo,Dra Fontes,1 de setembro de 2023,,141218.00,14ª Vara Trabalhista de Recife,
1313,4874996-38.2022.9.94.8154,942,civil,recurso,settlement,Dra. Fontes,02/05/21,23/03/2026,108026,18ª Vara Cível de Recife,cliente não responde
1314,8157599-64.2024.2.89.5276,525,trabalhista,instrução,ATIVO,dr. melo,3 de maio de 2024,2026-11-11,428061.00,14ª Vara Criminal de Recife,em negociação
1315,5826200-20.2025.1.91.8748,638,civil,instrução,ativo,dr. melo,2021-02-26,16/08/2026,,19ª Vara Criminal de Recife,cliente não responde
1316,1557680-16.2021.4.16.4031,163,cível,audiência,suspended,Dra. Fontes,2025-10-30,28/07/2026,75605.00,15ª Vara Trabalhista de Recife,cliente não responde
1317,5274951-77.2021.1.76.5120,659,Trabalhista,recurso,Encerrado,DRA. CAVALCANTE,19/01/2020,9 de abril de 2025,482130,17ª Vara Cível de Recife,cliente não responde
1318,2519059-58.2022.7.86.4385,59,trabalhista,arquivado,suspended,Dr. Melo,2022-12-06,12 de setembro de 2026,R$ 159.883,15ª Vara Trabalhista de Recife,
1319,3675188-38.2025.9.53.3305,260,Trabalhista,acordo extrajudicial,ativo,DRA. CAVALCANTE,14 de junho de 2021,2025-06-22,R$ 172.901,2ª Vara Cível de Recife,aguardando documentos
1320,4460247-99.2024.9.97.4840,748,Trabalhista,inicial,ativo,Dra. Cavalcante,29 de janeiro de 2020,01/01/2025,R$ 244.109,17ª Vara Criminal de Recife,urgente
1321,7323234-16.2020.9.59.5035,329,civil,inicial,suspenso,Dra. Fontes,2025-02-03,,,6ª Vara Cível de Recife,em negociação
1322,5753123-52.2021.4.48.4042,1209,TRABALHISTA,sentença,ativo,Dr. Barros,7 de abril de 2021,12/03/25,370334.00,1ª Vara Criminal de Recife,
1323,1237577-83.2022.8.91.4649,275,Trabalhista,sentença,suspended,dr. melo,2026-04-07,2025-12-07,,18ª Vara Criminal de Recife,em negociação
1324,2554938-48.2024.1.13.4544,1108,Trabalhista,audiência,encerrado,dr. melo,09/12/23,2025-02-24,R$ 125.429,12ª Vara Criminal de Recife,aguardando documentos
1325,7065068-16.2021.7.14.6489,933,cível,execução,suspenso,Dra. Fontes,26/06/24,26/10/2026,47805.00,11ª Vara Criminal de Recife,urgente
1326,5483975-50.2024.8.92.4422,426,Trabalhista,arquivado,ativo,Dr. Barros,19/12/2020,23/08/2026,454986,14ª Vara Trabalhista de Recife,aguardando documentos
1327,4824419-32.2024.5.47.3265,1285,Trabalhista,sentença,suspended,Dr. Melo,16/03/2025,05/06/2026,451069.00,18ª Vara Criminal de Recife,
1328,3667022-35.2020.9.76.3115,1283,cível,audiência,suspended,dr. melo,14 de outubro de 2025,11/05/26,R$ 446.276,6ª Vara Criminal de Recife,em negociação
1329,5422047-80.2024.8.62.4364,815,Trabalhista,acordo extrajudicial,ATIVO,Dr. Melo,29/01/22,27/02/2025,,7ª Vara Criminal de Recife,cliente não responde
1330,3675188-38.2025.9.53.3305,915,Trabalhista,sentença,Ativo,Dr. Barros,14 de setembro de 2023,16/12/26,17840,20ª Vara Criminal de Recife,
1331,3679963-72.2020.9.29.7859,213,Trabalhista,sentença,Ativo,Dra. Cavalcante,14 de maio de 2022,06/06/25,343439,2ª Vara Cível de Recife,
1332,7948577-74.2025.1.60.7583,238,TRABALHISTA,sentença,active,Dra Fontes,2023-06-16,12/03/2026,,10ª Vara Criminal de Recife,urgente
1333,4229107-99.2020.7.61.3978,592,TRABALHISTA,inicial,ativo,Dra. Fontes,16/12/2025,2026-03-27,321260.00,2ª Vara Criminal de Recife,cliente não responde
1334,2675642-32.2022.8.65.5499,512,Trabalhista,execução,acordo,Dra Fontes,25/11/20,2025-09-28,85730.00,19ª Vara Trabalhista de Recife,
1335,5214684-96.2020.6.84.9986,511,TRABALHISTA,acordo extrajudicial,em recurso,Dr. Barros,28/03/24,06/04/26,,13ª Vara Criminal de Recife,
1336,1093623-59.2025.7.92.5441,1485,TRABALHISTA,acordo extrajudicial,ativo,dr. melo,20/11/2025,15/02/26,R$ 252.975,2ª Vara Cível de Recife,
1337,8539686-69.2023.4.36.2235,722,TRABALHISTA,audiência,acordo,dr. melo,18/10/22,01/04/26,333559,15ª Vara Cível de Recife,
1338,9666878-83.2023.6.29.9905,1412,Civil,audiência,settlement,Dr. Melo,28/04/2024,20 de julho de 2025,321333.00,17ª Vara Cível de Recife,aguardando documentos
1339,9822459-92.2024.8.17.6403,1328,trabalhista,audiência,closed,Dra Fontes,2023-11-27,2025-10-14,R$ 497.415,5ª Vara Trabalhista de Recife,
1340,3242098-97.2025.4.44.9916,1368,TRABALHISTA,instrução,ativo,Dra. Cavalcante,30/10/25,,,7ª Vara Trabalhista de Recife,
1341,6836135-90.2022.9.37.5643,1118,cível,sentença,ativo,DRA. CAVALCANTE,01/12/24,2025-09-22,,20ª Vara Cível de Recife,cliente não responde
1342,5074974-98.2023.8.21.9881,983,Trabalhista,arquivado,Encerrado,Dra. Fontes,29/11/2020,3 de abril de 2025,386248,18ª Vara Trabalhista de Recife,
1343,3464073-25.2022.8.73.5075,1267,Trabalhista,sentença,ativo,DRA. CAVALCANTE,02/10/2020,03/04/2026,R$ 455.646,5ª Vara Trabalhista de Recife,
1344,5660649-86.2020.5.86.9291,653,Civil,sentença,encerrado,Dr. Melo,17 de dezembro de 2025,06/11/25,,19ª Vara Trabalhista de Recife,
1345,6992158-64.2024.5.43.7750,193,TRABALHISTA,recurso,suspended,Dra. Cavalcante,22/05/20,5 de setembro de 2025,R$ 414.622,19ª Vara Trabalhista de Recife,
1346,1024421-54.2022.9.20.2563,484,Civil,recurso,acordo,Dr. Barros,23 de dezembro de 2021,11/12/2026,187205,3ª Vara Cível de Recife,em negociação
1347,4061044-97.2023.7.99.3676,367,Civil,audiência,ativo,Dra. Fontes,24/02/2021,2025-10-17,,5ª Vara Cível de Recife,
1348,5703772-88.2020.8.34.6114,526,trabalhista,inicial,active,Dra. Cavalcante,06/04/24,,126852,7ª Vara Cível de Recife,
1349,1557680-16.2021.4.16.4031,851,trabalhista,recurso,ativo,Dr. Barros,03/10/2022,12/02/26,,6ª Vara Trabalhista de Recife,
1350,1185885-59.2023.7.19.8433,738,Civil,audiência,encerrado,Dra. Fontes,25/01/21,2026-10-28,488911.00,10ª Vara Criminal de Recife,
1351,1621418-87.2020.9.55.9337,796,Trabalhista,recurso,active,Dr. Barros,29/09/23,2026-04-27,472445,8ª Vara Cível de Recife,em negociação
1352,5050722-10.2024.8.29.4298,158,trabalhista,inicial,closed,Dr. Melo,26/12/22,2026-06-28,R$ 337.691,2ª Vara Criminal de Recife,urgente
1353,4415624-13.2024.9.14.9480,767,cível,recurso,ativo,Dra. Fontes,2023-10-01,2 de janeiro de 2026,199319.00,18ª Vara Trabalhista de Recife,
1354,8306601-19.2020.3.50.7457,1155,Civil,inicial,ativo,Dr. Barros,28/06/2020,4 de janeiro de 2026,R$ 437.860,15ª Vara Criminal de Recife,cliente não responde
1355,4064382-39.2022.4.13.8937,832,civil,inicial,Encerrado,dr. melo,30 de maio de 2023,15/01/2026,13136,13ª Vara Trabalhista de Recife,em negociação
1356,1784068-27.2021.3.12.2538,1057,Trabalhista,audiência,active,Dr. Barros,2025-12-30,28 de agosto de 2026,R$ 378.162,7ª Vara Cível de Recife,
1357,3510061-32.2020.9.13.4424,87,trabalhista,inicial,acordo,Dr. Melo,23/06/2024,07/03/2025,,8ª Vara Trabalhista de Recife,em negociação
1358,5462435-11.2024.9.85.2977,697,Trabalhista,execução,encerrado,Dra. Cavalcante,25 de agosto de 2021,7 de junho de 2025,R$ 80.714,4ª Vara Trabalhista de Recife,
1359,6982910-41.2023.8.91.8758,270,Civil,sentença,settlement,dr. melo,2021-08-19,2026-09-01,R$ 16.722,2ª Vara Cível de Recife,
1360,7848147-32.2021.6.58.3528,391,TRABALHISTA,sentença,suspenso,Dr. Barros,2022-12-20,07/12/2025,443396.00,11ª Vara Cível de Recife,em negociação
1361,8892606-62.2022.2.87.2168,1238,TRABALHISTA,acordo extrajudicial,Ativo,Dra. Cavalcante,09/08/2024,15/10/25,202054,18ª Vara Criminal de Recife,em negociação
1362,1237577-83.2022.8.91.4649,939,trabalhista,instrução,ATIVO,Dr. Barros,31 de janeiro de 2023,,341560.00,8ª Vara Cível de Recife,urgente
1363,8655267-17.2025.3.63.4188,264,trabalhista,audiência,encerrado,Dra. Cavalcante,28 de setembro de 2024,17 de junho de 2025,R$ 493.909,6ª Vara Criminal de Recife,
1364,5432782-56.2021.2.97.6240,658,Trabalhista,acordo extrajudicial,encerrado,Dra Fontes,11 de março de 2022,06/07/25,38569,6ª Vara Criminal de Recife,
1365,9108785-98.2021.3.78.6687,382,cível,recurso,suspended,Dra. Fontes,2025-11-08,2025-03-26,R$ 175.619,11ª Vara Criminal de Recife,
1366,3306375-34.2024.9.48.9154,297,Trabalhista,execução,encerrado,Dr. Melo,22/06/20,05/12/2026,95056,6ª Vara Cível de Recife,aguardando documentos
1367,5614769-67.2022.9.87.1001,516,TRABALHISTA,inicial,ATIVO,Dra Fontes,09/11/2025,2026-10-23,463480,9ª Vara Trabalhista de Recife,
1368,5661974-14.2020.6.39.3137,1257,trabalhista,execução,em recurso,Dra Fontes,2021-04-07,21/07/25,R$ 386.371,17ª Vara Trabalhista de Recife,aguardando documentos
1369,9071705-28.2021.9.78.4746,1193,cível,inicial,ATIVO,Dra. Cavalcante,26/10/2023,03/02/25,304044,17ª Vara Criminal de Recife,
1370,2895065-46.2022.7.67.1438,977,trabalhista,recurso,suspenso,Dr. Barros,27/02/20,,,17ª Vara Trabalhista de Recife,urgente
1371,1557680-16.2021.4.16.4031,935,TRABALHISTA,sentença,settlement,DRA. CAVALCANTE,5 de fevereiro de 2021,13/09/25,204661.00,19ª Vara Cível de Recife,cliente não responde
1372,5159219-49.2023.5.25.3676,939,Trabalhista,audiência,ativo,Dr. Barros,17/06/21,13/01/26,59160.00,12ª Vara Criminal de Recife,urgente
1373,5124342-11.2025.5.50.6107,1339,civil,arquivado,settlement,Dr. Barros,29/07/2024,23/10/2026,438798,11ª Vara Criminal de Recife,urgente
1374,9302979-43.2025.9.68.7487,991,trabalhista,arquivado,active,Dra. Fontes,28/12/22,23/10/25,,9ª Vara Criminal de Recife,cliente não responde
1375,8066975-72.2023.7.26.7675,288,Trabalhista,execução,ativo,Dra. Cavalcante,2022-06-22,2025-03-02,471422,4ª Vara Cível de Recife,aguardando documentos
1376,1311508-84.2020.3.38.8512,687,cível,inicial,ativo,Dra. Fontes,04/02/24,2025-03-21,,19ª Vara Trabalhista de Recife,
1377,2019436-32.2020.6.16.9856,1125,civil,acordo extrajudicial,ativo,Dr. Barros,10/04/2024,17 de junho de 2025,,15ª Vara Criminal de Recife,
1378,7840442-26.2025.9.53.5093,82,Trabalhista,instrução,encerrado,Dr. Melo,07/07/2021,24/10/2025,R$ 340.633,4ª Vara Criminal de Recife,aguardando documentos
1379,7320713-89.2022.3.68.7881,630,civil,execução,ativo,dr. melo,11/10/20,05/11/2026,371284.00,19ª Vara Cível de Recife,
1380,2575202-50.2023.1.54.9627,1165,civil,execução,em recurso,Dr. Barros,2020-08-19,2025-03-29,356925,3ª Vara Cível de Recife,em negociação
1381,7065068-16.2021.7.14.6489,759,trabalhista,audiência,ativo,Dra. Cavalcante,8 de novembro de 2025,17/07/26,,12ª Vara Criminal de Recife,
1382,5747786-52.2023.7.30.3750,238,cível,audiência,acordo,Dra. Fontes,21 de outubro de 2020,22/01/25,,2ª Vara Criminal de Recife,
1383,1311508-84.2020.3.38.8512,702,cível,instrução,appeal,Dr. Barros,04/03/2021,06/05/2025,,9ª Vara Cível de Recife,em negociação
