cliente_id,nome,cpf,contato,email,data_inicio,cidade
1415,Fábio Vieira,494.197.766-15,(81) 98901-9077,cliente1415@email.com,2024-09-26,Recife
1416,Marcos Carvalho,353.888.176-89,(81) 92645-5364,cliente1416@email.com,2021-06-05,Petrolina
1417,Juliana Ferreira,654.809.406-54,(81) 99736-5046,cliente1417@email.com,2025-07-30,Recife
1418,Paulo Rezende,726.990.462-83,(81) 97299-3798,cliente1418@email.com,2021-01-20,Olinda
1419,Patricia Moura,743.751.109-66,(81) 95470-8129,cliente1419@email.com,2023-05-05,Petrolina
1420,Natalia Mendes,882.548.687-89,(81) 95989-2031,cliente1420@email.com,2024-06-11,Recife
1421,Leonardo Campos,382.177.621-34,(81) 95656-7645,cliente1421@email.com,2025-08-26,Petrolina
1422,Aline Monteiro,209.489.399-84,(81) 99788-9736,Não informado,2025-12-26,Caruaru
1423,João Silva,221.955.132-30,(81) 96352-3800,cliente1423@email.com,2024-06-20,Recife
1424,Isabela Cardoso,657.283.377-78,Não informado,cliente1424@email.com,2022-10-31,Olinda
1425,João Silva,412.782.934-79,(81) 96404-8904,cliente1425@email.com,2026-03-07,Caruaru
1426,Vera Pires,557.907.479-11,Não informado,Não informado,2020-07-12,Recife
1427,Diego Nunes,117.466.496-47,(81) 96830-4330,cliente1427@email.com,2021-01-02,Petrolina
1428,André Borges,769.221.643-70,(81) 98861-1319,cliente1428@email.com,2021-10-25,Recife
1429,Juliana Ferreira,377.402.410-42,Não informado,cliente1429@email.com,2021-06-22,Petrolina
1430,Fábio Vieira,408.139.486-28,(81) 97131-3700,cliente1430@email.com,2021-05-31,Recife
1431,Leonardo Campos,723.108.439-40,(81) 93962-3046,cliente1431@email.com,2022-06-01,Petrolina
1432,Maria Oliveira,711.328.715-65,(81) 96335-7100,cliente1432@email.com,2023-08-29,Recife
1433,Thiago Gomes,204.270.818-86,(81) 96696-4574,Não informado,2020-08-18,Petrolina
1434,Lucas Pereira,834.897.583-40,Não informado,cliente1434@email.com,2021-08-09,Petrolina
1435,Marcos Carvalho,667.432.275-33,(81) 96259-6263,cliente1435@email.com,2023-06-04,Olinda
1436,Denise Nogueira,168.156.444-16,(81) 92376-8350,cliente1436@email.com,2025-12-07,Caruaru
1437,Patricia Moura,465.890.244-48,(81) 96998-4519,cliente1437@email.com,2024-11-30,Recife
1438,Aline Monteiro,967.717.308-14,(81) 95259-5741,cliente1438@email.com,2023-09-27,Olinda
1439,Bruno Araújo,715.286.537-14,(81) 94926-9538,cliente1439@email.com,2025-02-10,Recife
1440,Pedro Santos,423.800.164-50,(81) 98123-4013,cliente1440@email.com,2022-01-13,Petrolina
1441,Eduardo Ramos,203.624.678-23,(81) 99386-1819,cliente1441@email.com,2023-12-30,Olinda
1442,Rodrigo Cavalcanti,702.166.417-38,(81) 93663-7512,cliente1442@email.com,2022-09-05,Recife
1443,Leonardo Campos,724.701.688-84,(81) 96594-1862,cliente1443@email.com,2020-04-28,Recife
1444,André Borges,339.952.800-53,Não informado,Não informado,2021-11-01,Recife
1445,Leonardo Campos,895.629.404-89,(81) 95537-9431,cliente1445@email.com,2025-02-18,Olinda
1446,Simone Cunha,229.630.859-24,(81) 96710-9518,cliente1446@email.com,2020-07-29,Petrolina
1447,Vera Pires,406.641.653-34,(81) 92212-3255,cliente1447@email.com,2025-01-24,Recife
1448,Vanessa Correia,913.311.535-73,(81) 92620-5356,cliente1448@email.com,2021-10-16,Recife
1449,Rafael Alves,216.893.183-83,(81) 98117-9787,cliente1449@email.com,2022-10-03,Recife
1450,Fernanda Costa,914.732.772-83,Não informado,cliente1450@email.com,2021-11-14,Petrolina
1451,Daniel Batista,699.312.326-57,(81) 97966-7929,cliente1451@email.com,2021-01-01,Recife
1452,Vitor Macedo,299.229.789-60,(81) 91194-6216,cliente1452@email.com,2020-03-22,Recife
1453,Daniel Batista,237.761.986-50,(81) 98771-6036,cliente1453@email.com,2023-12-02,Recife
1454,Daniel Batista,834.225.143-46,(81) 92655-9229,Não informado,2023-04-09,Caruaru
1455,Larissa Ribeiro,310.488.875-61,(81) 99698-9129,cliente1455@email.com,2021-07-26,Olinda
1456,Mateus Queiroz,741.441.657-51,(81) 91988-1116,Não informado,2024-10-28,Petrolina
1457,Alexandre Paiva,465.455.908-24,(81) 98984-4046,cliente1457@email.com,2021-02-18,Petrolina
1458,Claudia Silveira,128.975.262-79,(81) 93977-8486,cliente1458@email.com,2024-09-23,Petrolina
1459,João Silva,936.821.799-62,(81) 95201-2125,Não informado,2020-11-09,Recife
1460,Mateus Queiroz,948.371.143-57,(81) 95908-7710,Não informado,2021-05-24,Olinda
1461,Priscila Andrade,977.621.993-23,(81) 97917-3200,cliente1461@email.com,2022-12-14,Petrolina
1462,Juliana Ferreira,528.607.511-43,(81) 97746-1735,cliente1462@email.com,2020-01-15,Recife
1463,André Borges,214.976.823-40,(81) 96241-6744,cliente1463@email.com,2023-09-08,Olinda
1464,Priscila Andrade,875.492.959-44,(81) 92963-2731,cliente1464@email.com,2020-05-23,Recife
1465,Vitor Macedo,327.849.339-37,(81) 96884-9388,cliente1465@email.com,2024-07-15,Petrolina
1466,João Silva,297.624.945-91,(81) 92846-6719,cliente1466@email.com,2024-12-09,Recife
1467,Lucas Pereira,983.990.338-20,(81) 92111-3791,cliente1467@email.com,2020-05-22,Petrolina
1468,Aline Monteiro,824.806.606-98,Não informado,Não informado,2023-01-19,Olinda
1469,Natalia Mendes,201.749.247-28,(81) 98908-6071,cliente1469@email.com,2023-02-08,Recife
1470,Luciana Melo,287.281.482-20,(81) 97666-4353,cliente1470@email.com,2025-07-24,Olinda
1471,Rodrigo Cavalcanti,529.202.210-78,(81) 94505-3824,Não informado,2020-07-30,Petrolina
1472,Tatiana Cruz,811.768.273-17,(81) 97543-8350,cliente1472@email.com,2021-09-12,Recife
1473,Vanessa Correia,519.656.697-13,(81) 96904-4220,cliente1473@email.com,2020-02-10,Recife
1474,Eduardo Ramos,126.917.572-37,(81) 96464-1201,Não informado,2025-03-05,Recife
1475,Henrique Nascimento,177.770.499-73,(81) 99344-8743,cliente1475@email.com,2021-08-06,Caruaru
1476,Eduardo Ramos,683.271.660-18,(81) 99126-2817,cliente1476@email.com,2025-04-25,Caruaru
1477,Patricia Moura,288.469.247-21,(81) 95802-3158,Não informado,2024-06-15,Olinda
1478,Larissa Ribeiro,412.859.943-67,(81) 91278-5449,cliente1478@email.com,2025-04-27,Recife
1479,Maria Oliveira,518.180.767-69,(81) 93138-8705,cliente1479@email.com,2023-05-14,Recife
1480,Lucas Pereira,234.208.208-83,(81) 97263-1607,cliente1480@email.com,2021-03-28,Olinda
1481,Renata Freitas,361.590.669-64,(81) 99779-7776,cliente1481@email.com,2025-05-10,Olinda
1482,Aline Monteiro,623.867.336-66,(81) 95240-1387,cliente1482@email.com,2026-04-02,Recife
1483,Carlos Souza,684.854.843-77,(81) 91824-7613,cliente1483@email.com,2022-05-04,Olinda
1484,Eduardo Ramos,261.220.329-83,(81) 91640-9260,cliente1484@email.com,2025-12-01,Petrolina
1485,Camila Martins,987.114.467-52,(81) 99055-3431,cliente1485@email.com,2020-07-01,Recife
1486,Ana Lima,564.345.707-24,(81) 95779-7607,Não informado,2020-01-20,Recife
1487,Felipe Barbosa,940.340.242-97,(81) 97299-3494,cliente1487@email.com,2025-07-18,Recife
1488,Luciana Melo,109.654.914-53,(81) 91732-7360,cliente1488@email.com,2023-05-14,Recife
1489,Renata Freitas,711.935.961-85,Não informado,cliente1489@email.com,2025-10-10,Olinda
1490,Renata Freitas,187.425.194-94,(81) 92574-9575,cliente1490@email.com,2026-03-24,Caruaru
1491,Vitor Macedo,751.366.924-95,Não informado,Não informado,2020-02-19,Caruaru
1492,Jorge Brito,695.820.379-61,(81) 95102-5642,cliente1492@email.com,2024-11-04,Recife
1493,Ana Lima,242.823.888-79,Não informado,cliente1493@email.com,2021-10-01,Olinda
1494,Cristina Azevedo,500.244.134-77,Não informado,cliente1494@email.com,2023-11-20,Petrolina
1495,Felipe Barbosa,419.263.327-54,(81) 94156-7743,Não informado,2025-02-04,Recife
1496,Marcos Carvalho,218.803.528-18,(81) 92756-9994,cliente1496@email.com,2021-12-24,Caruaru
1497,Daniel Batista,162.575.716-32,(81) 92874-1519,Não informado,2022-06-16,Petrolina
1498,Maria Oliveira,188.130.191-32,(81) 93348-8508,cliente1498@email.com,2022-01-04,Recife
1499,Vera Pires,370.645.832-57,Não informado,cliente1499@email.com,2020-02-17,Petrolina
1500,Jorge Brito,490.842.147-49,(81) 95236-6112,cliente1500@email.com,2021-12-28,Petrolina
