processo_id,numero_processo,cliente_id,tipo,fase,status,advogado_responsavel,data_abertura,prazo_proximo,valor_causa,vara,observacoes
1317,5274951-77.2021.1.76.5120,659,Trabalhista,Recurso,Encerrado,Dra. Cavalcante,19-01-2020,04-09-2025,R$ 482130.00,17ª Vara Cível de Recife,Cliente não responde
1318,2519059-58.2022.7.86.4385,59,Trabalhista,Arquivado,Suspenso,Dr. Melo,06-12-2022,09-12-2026,R$ 159883.00,15ª Vara Trabalhista de Recife,Não informado
1319,3675188-38.2025.9.53.3305,260,Trabalhista,Acordo extrajudicial,Ativo,Dra. Cavalcante,14-06-2021,22-06-2025,R$ 172901.00,2ª Vara Cível de Recife,Aguardando documentos
1320,4460247-99.2024.9.97.4840,748,Trabalhista,Inicial,Ativo,Dra. Cavalcante,29-01-2020,01-01-2025,R$ 244109.00,17ª Vara Criminal de Recife,Urgente
1321,7323234-16.2020.9.59.5035,329,Civil,Inicial,Suspenso,Dra. Fontes,03-02-2025,Não informado,R$ 253333.14,6ª Vara Cível de Recife,Em negociação
1322,5753123-52.2021.4.48.4042,1209,Trabalhista,Sentença,Ativo,Dr. Barros,04-07-2021,03-12-2025,R$ 370334.00,1ª Vara Criminal de Recife,Não informado
1323,1237577-83.2022.8.91.4649,275,Trabalhista,Sentença,Suspenso,Dr. Melo,07-04-2026,07-12-2025,R$ 253333.14,18ª Vara Criminal de Recife,Em negociação
1324,2554938-48.2024.1.13.4544,1108,Trabalhista,Audiência,Encerrado,Dr. Melo,12-09-2023,24-02-2025,R$ 125429.00,12ª Vara Criminal de Recife,Aguardando documentos
1325,7065068-16.2021.7.14.6489,933,Civil,Execução,Suspenso,Dra. Fontes,26-06-2024,26-10-2026,R$ 47805.00,11ª Vara Criminal de Recife,Urgente
1326,5483975-50.2024.8.92.4422,426,Trabalhista,Arquivado,Ativo,Dr. Barros,19-12-2020,23-08-2026,R$ 454986.00,14ª Vara Trabalhista de Recife,Aguardando documentos
1327,4824419-32.2024.5.47.3265,1285,Trabalhista,Sentença,Suspenso,Dr. Melo,16-03-2025,06-05-2026,R$ 451069.00,18ª Vara Criminal de Recife,Não informado
1328,3667022-35.2020.9.76.3115,1283,Civil,Audiência,Suspenso,Dr. Melo,14-10-2025,05-11-2026,R$ 446276.00,6ª Vara Criminal de Recife,Em negociação
1329,5422047-80.2024.8.62.4364,815,Trabalhista,Acordo extrajudicial,Ativo,Dr. Melo,29-01-2022,27-02-2025,R$ 253333.14,7ª Vara Criminal de Recife,Cliente não responde
1330,3675188-38.2025.9.53.3305,915,Trabalhista,Sentença,Ativo,Dr. Barros,14-09-2023,16-12-2026,R$ 17840.00,20ª Vara Criminal de Recife,Não informado
1331,3679963-72.2020.9.29.7859,213,Trabalhista,Sentença,Ativo,Dra. Cavalcante,14-05-2022,06-06-2025,R$ 343439.00,2ª Vara Cível de Recife,Não informado
1332,7948577-74.2025.1.60.7583,238,Trabalhista,Sentença,Ativo,Dra Fontes,16-06-2023,03-12-2026,R$ 253333.14,10ª Vara Criminal de Recife,Urgente
1333,4229107-99.2020.7.61.3978,592,Trabalhista,Inicial,Ativo,Dra. Fontes,16-12-2025,27-03-2026,R$ 321260.00,2ª Vara Criminal de Recife,Cliente não responde
1334,2675642-32.2022.8.65.5499,512,Trabalhista,Execução,Encerrado,Dra Fontes,25-11-2020,28-09-2025,R$ 85730.00,19ª Vara Trabalhista de Recife,Não informado
1335,5214684-96.2020.6.84.9986,511,Trabalhista,Acordo extrajudicial,Em recurso,Dr. Barros,28-03-2024,04-06-2026,R$ 253333.14,13ª Vara Criminal de Recife,Não informado
1336,1093623-59.2025.7.92.5441,1485,Trabalhista,Acordo extrajudicial,Ativo,Dr. Melo,20-11-2025,15-02-2026,R$ 252975.00,2ª Vara Cível de Recife,Não informado
1337,8539686-69.2023.4.36.2235,722,Trabalhista,Audiência,Encerrado,Dr. Melo,18-10-2022,04-01-2026,R$ 333559.00,15ª Vara Cível de Recife,Não informado
1338,9666878-83.2023.6.29.9905,1412,Civil,Audiência,Encerrado,Dr. Melo,28-04-2024,20-07-2025,R$ 321333.00,17ª Vara Cível de Recife,Aguardando documentos
1339,9822459-92.2024.8.17.6403,1328,Trabalhista,Audiência,Encerrado,Dra Fontes,27-11-2023,14-10-2025,R$ 497415.00,5ª Vara Trabalhista de Recife,Não informado
1340,3242098-97.2025.4.44.9916,1368,Trabalhista,Instrução,Ativo,Dra. Cavalcante,30-10-2025,Não informado,R$ 253333.14,7ª Vara Trabalhista de Recife,Não informado
1341,6836135-90.2022.9.37.5643,1118,Civil,Sentença,Ativo,Dra. Cavalcante,12-01-2024,22-09-2025,R$ 253333.14,20ª Vara Cível de Recife,Cliente não responde
1342,5074974-98.2023.8.21.9881,983,Trabalhista,Arquivado,Encerrado,Dra. Fontes,29-11-2020,04-03-2025,R$ 386248.00,18ª Vara Trabalhista de Recife,Não informado
1343,3464073-25.2022.8.73.5075,1267,Trabalhista,Sentença,Ativo,Dra. Cavalcante,10-02-2020,04-03-2026,R$ 455646.00,5ª Vara Trabalhista de Recife,Não informado
1344,5660649-86.2020.5.86.9291,653,Civil,Sentença,Encerrado,Dr. Melo,17-12-2025,11-06-2025,R$ 253333.14,19ª Vara Trabalhista de Recife,Não informado
1345,6992158-64.2024.5.43.7750,193,Trabalhista,Recurso,Suspenso,Dra. Cavalcante,22-05-2020,09-05-2025,R$ 414622.00,19ª Vara Trabalhista de Recife,Não informado
1346,1024421-54.2022.9.20.2563,484,Civil,Recurso,Encerrado,Dr. Barros,23-12-2021,12-11-2026,R$ 187205.00,3ª Vara Cível de Recife,Em negociação
1347,4061044-97.2023.7.99.3676,367,Civil,Audiência,Ativo,Dra. Fontes,24-02-2021,17-10-2025,R$ 253333.14,5ª Vara Cível de Recife,Não informado
1348,5703772-88.2020.8.34.6114,526,Trabalhista,Inicial,Ativo,Dra. Cavalcante,04-06-2024,Não informado,R$ 126852.00,7ª Vara Cível de Recife,Não informado
1349,1557680-16.2021.4.16.4031,851,Trabalhista,Recurso,Ativo,Dr. Barros,10-03-2022,02-12-2026,R$ 253333.14,6ª Vara Trabalhista de Recife,Não informado
1350,1185885-59.2023.7.19.8433,738,Civil,Audiência,Encerrado,Dra. Fontes,25-01-2021,28-10-2026,R$ 488911.00,10ª Vara Criminal de Recife,Não informado
1351,1621418-87.2020.9.55.9337,796,Trabalhista,Recurso,Ativo,Dr. Barros,29-09-2023,27-04-2026,R$ 472445.00,8ª Vara Cível de Recife,Em negociação
1352,5050722-10.2024.8.29.4298,158,Trabalhista,Inicial,Encerrado,Dr. Melo,26-12-2022,28-06-2026,R$ 337691.00,2ª Vara Criminal de Recife,Urgente
1353,4415624-13.2024.9.14.9480,767,Civil,Recurso,Ativo,Dra. Fontes,01-10-2023,01-02-2026,R$ 199319.00,18ª Vara Trabalhista de Recife,Não informado
1354,8306601-19.2020.3.50.7457,1155,Civil,Inicial,Ativo,Dr. Barros,28-06-2020,01-04-2026,R$ 437860.00,15ª Vara Criminal de Recife,Cliente não responde
1355,4064382-39.2022.4.13.8937,832,Civil,Inicial,Encerrado,Dr. Melo,30-05-2023,15-01-2026,R$ 13136.00,13ª Vara Trabalhista de Recife,Em negociação
1356,1784068-27.2021.3.12.2538,1057,Trabalhista,Audiência,Ativo,Dr. Barros,30-12-2025,28-08-2026,R$ 378162.00,7ª Vara Cível de Recife,Não informado
1357,3510061-32.2020.9.13.4424,87,Trabalhista,Inicial,Encerrado,Dr. Melo,23-06-2024,03-07-2025,R$ 253333.14,8ª Vara Trabalhista de Recife,Em negociação
1358,5462435-11.2024.9.85.2977,697,Trabalhista,Execução,Encerrado,Dra. Cavalcante,25-08-2021,06-07-2025,R$ 80714.00,4ª Vara Trabalhista de Recife,Não informado
1359,6982910-41.2023.8.91.8758,270,Civil,Sentença,Encerrado,Dr. Melo,19-08-2021,01-09-2026,R$ 16722.00,2ª Vara Cível de Recife,Não informado
1360,7848147-32.2021.6.58.3528,391,Trabalhista,Sentença,Suspenso,Dr. Barros,20-12-2022,12-07-2025,R$ 443396.00,11ª Vara Cível de Recife,Em negociação
1361,8892606-62.2022.2.87.2168,1238,Trabalhista,Acordo extrajudicial,Ativo,Dra. Cavalcante,08-09-2024,15-10-2025,R$ 202054.00,18ª Vara Criminal de Recife,Em negociação
1362,1237577-83.2022.8.91.4649,939,Trabalhista,Instrução,Ativo,Dr. Barros,31-01-2023,Não informado,R$ 341560.00,8ª Vara Cível de Recife,Urgente
1363,8655267-17.2025.3.63.4188,264,Trabalhista,Audiência,Encerrado,Dra. Cavalcante,28-09-2024,17-06-2025,R$ 493909.00,6ª Vara Criminal de Recife,Não informado
1364,5432782-56.2021.2.97.6240,658,Trabalhista,Acordo extrajudicial,Encerrado,Dra Fontes,03-11-2022,07-06-2025,R$ 38569.00,6ª Vara Criminal de Recife,Não informado
1365,9108785-98.2021.3.78.6687,382,Civil,Recurso,Suspenso,Dra. Fontes,08-11-2025,26-03-2025,R$ 175619.00,11ª Vara Criminal de Recife,Não informado
1366,3306375-34.2024.9.48.9154,297,Trabalhista,Execução,Encerrado,Dr. Melo,22-06-2020,12-05-2026,R$ 95056.00,6ª Vara Cível de Recife,Aguardando documentos
1367,5614769-67.2022.9.87.1001,516,Trabalhista,Inicial,Ativo,Dra Fontes,11-09-2025,23-10-2026,R$ 463480.00,9ª Vara Trabalhista de Recife,Não informado
1368,5661974-14.2020.6.39.3137,1257,Trabalhista,Execução,Em recurso,Dra Fontes,07-04-2021,21-07-2025,R$ 386371.00,17ª Vara Trabalhista de Recife,Aguardando documentos
1369,9071705-28.2021.9.78.4746,1193,Civil,Inicial,Ativo,Dra. Cavalcante,26-10-2023,02-03-2025,R$ 304044.00,17ª Vara Criminal de Recife,Não informado
1370,2895065-46.2022.7.67.1438,977,Trabalhista,Recurso,Suspenso,Dr. Barros,27-02-2020,Não informado,R$ 253333.14,17ª Vara Trabalhista de Recife,Urgente
1371,1557680-16.2021.4.16.4031,935,Trabalhista,Sentença,Encerrado,Dra. Cavalcante,02-05-2021,13-09-2025,R$ 204661.00,19ª Vara Cível de Recife,Cliente não responde
1372,5159219-49.2023.5.25.3676,939,Trabalhista,Audiência,Ativo,Dr. Barros,17-06-2021,13-01-2026,R$ 59160.00,12ª Vara Criminal de Recife,Urgente
1373,5124342-11.2025.5.50.6107,1339,Civil,Arquivado,Encerrado,Dr. Barros,29-07-2024,23-10-2026,R$ 438798.00,11ª Vara Criminal de Recife,Urgente
1374,9302979-43.2025.9.68.7487,991,Trabalhista,Arquivado,Ativo,Dra. Fontes,28-12-2022,23-10-2025,R$ 253333.14,9ª Vara Criminal de Recife,Cliente não responde
1375,8066975-72.2023.7.26.7675,288,Trabalhista,Execução,Ativo,Dra. Cavalcante,22-06-2022,02-03-2025,R$ 471422.00,4ª Vara Cível de Recife,Aguardando documentos
1376,1311508-84.2020.3.38.8512,687,Civil,Inicial,Ativo,Dra. Fontes,02-04-2024,21-03-2025,R$ 253333.14,19ª Vara Trabalhista de Recife,Não informado
1377,2019436-32.2020.6.16.9856,1125,Civil,Acordo extrajudicial,Ativo,Dr. Barros,04-10-2024,17-06-2025,R$ 253333.14,15ª Vara Criminal de Recife,Não informado
1378,7840442-26.2025.9.53.5093,82,Trabalhista,Instrução,Encerrado,Dr. Melo,07-07-2021,24-10-2025,R$ 340633.00,4ª Vara Criminal de Recife,Aguardando documentos
1379,7320713-89.2022.3.68.7881,630,Civil,Execução,Ativo,Dr. Melo,10-11-2020,11-05-2026,R$ 371284.00,19ª Vara Cível de Recife,Não informado
1380,2575202-50.2023.1.54.9627,1165,Civil,Execução,Em recurso,Dr. Barros,19-08-2020,29-03-2025,R$ 356925.00,3ª Vara Cível de Recife,Em negociação
1381,7065068-16.2021.7.14.6489,759,Trabalhista,Audiência,Ativo,Dra. Cavalcante,11-08-2025,17-07-2026,R$ 253333.14,12ª Vara Criminal de Recife,Não informado
1382,5747786-52.2023.7.30.3750,238,Civil,Audiência,Encerrado,Dra. Fontes,21-10-2020,22-01-2025,R$ 253333.14,2ª Vara Criminal de Recife,Não informado
1383,1311508-84.2020.3.38.8512,702,Civil,Instrução,Em recurso,Dr. Barros,03-04-2021,05-06-2025,R$ 253333.14,9ª Vara Cível de Recife,Em negociação
1384,4460247-99.2024.9.97.4840,1263,Civil,Inicial,Em recurso,Dra. Cavalcante,28-05-2024,03-08-2026,R$ 462842.00,12ª Vara Cível de Recife,Não informado
1385,3346094-93.2020.2.94.1759,74,Trabalhista,Instrução,Encerrado,Dra Fontes,02-04-2022,26-03-2026,R$ 344712.00,6ª Vara Trabalhista de Recife,Não informado
1386,8381610-96.2020.6.26.2533,1060,Trabalhista,Arquivado,Ativo,Dr. Melo,06-09-2021,24-08-2025,R$ 357401.00,19ª Vara Cível de Recife,Em negociação
1387,4601686-30.2021.5.52.7745,551,Civil,Sentença,Ativo,Dra. Cavalcante,24-01-2025,24-04-2025,R$ 420474.00,10ª Vara Criminal de Recife,Não informado
1388,1966014-66.2022.7.82.2137,1455,Civil,Audiência,Encerrado,Dr. Barros,20-12-2022,11-02-2025,R$ 228542.00,16ª Vara Cível de Recife,Aguardando documentos
1389,9398629-61.2022.5.88.8253,888,Trabalhista,Instrução,Encerrado,Dr. Melo,12-06-2020,Não informado,R$ 94684.00,5ª Vara Trabalhista de Recife,Não informado
1390,3679963-72.2020.9.29.7859,873,Trabalhista,Recurso,Encerrado,Dra Fontes,27-04-2024,06-04-2026,R$ 367369.00,2ª Vara Criminal de Recife,Aguardando documentos
1391,2231929-89.2024.6.41.5461,1297,Civil,Recurso,Ativo,Dra. Fontes,02-01-2021,11-04-2026,R$ 253333.14,3ª Vara Criminal de Recife,Urgente
1392,9071705-28.2021.9.78.4746,336,Civil,Sentença,Ativo,Dra Fontes,25-08-2023,27-11-2026,R$ 446794.00,19ª Vara Trabalhista de Recife,Em negociação
1393,1165147-13.2020.2.47.5874,180,Civil,Inicial,Ativo,Dr. Melo,07-09-2022,05-08-2026,R$ 253333.14,14ª Vara Cível de Recife,Em negociação
1394,1445483-93.2023.1.61.7357,855,Trabalhista,Audiência,Em recurso,Dra. Fontes,29-06-2020,21-12-2026,R$ 9502.00,1ª Vara Criminal de Recife,Cliente não responde
1395,4721085-96.2020.6.92.9645,1329,Civil,Inicial,Ativo,Dr. Melo,24-02-2026,03-03-2026,R$ 367724.00,12ª Vara Trabalhista de Recife,Não informado
1396,5058333-37.2021.3.98.8848,160,Civil,Execução,Encerrado,Dr. Barros,15-05-2022,02-06-2026,R$ 371564.00,13ª Vara Cível de Recife,Aguardando documentos
1397,9666878-83.2023.6.29.9905,1291,Trabalhista,Recurso,Encerrado,Dr. Melo,18-08-2024,27-09-2025,R$ 253333.14,19ª Vara Criminal de Recife,Não informado
1398,9666878-83.2023.6.29.9905,980,Trabalhista,Audiência,Ativo,Dra. Cavalcante,04-05-2020,15-11-2026,R$ 263844.00,11ª Vara Trabalhista de Recife,Não informado
1399,1013314-48.2023.4.39.2083,1362,Trabalhista,Inicial,Suspenso,Dra. Cavalcante,14-01-2026,27-07-2026,R$ 310784.00,16ª Vara Trabalhista de Recife,Aguardando documentos
1400,5967836-10.2021.4.35.9671,906,Trabalhista,Audiência,Ativo,Dra Fontes,13-04-2022,29-11-2025,R$ 253333.14,7ª Vara Criminal de Recife,Não informado
1401,2997279-67.2024.9.84.1441,3,Trabalhista,Acordo extrajudicial,Encerrado,Dr. Melo,13-02-2026,Não informado,R$ 18510.00,4ª Vara Cível de Recife,Não informado
1402,7398699-88.2025.6.55.3587,294,Civil,Recurso,Ativo,Dr. Barros,19-11-2022,19-02-2026,R$ 253333.14,16ª Vara Criminal de Recife,Aguardando documentos
1403,4874996-38.2022.9.94.8154,725,Trabalhista,Instrução,Encerrado,Dr. Barros,23-04-2026,Não informado,R$ 141698.00,8ª Vara Criminal de Recife,Não informado
1404,7892487-80.2022.9.64.5036,1376,Trabalhista,Arquivado,Encerrado,Dra. Cavalcante,08-01-2021,22-06-2025,R$ 253333.14,1ª Vara Trabalhista de Recife,Não informado
1405,8574876-96.2020.7.97.4673,1328,Trabalhista,Inicial,Ativo,Dr. Barros,01-07-2022,11-06-2025,R$ 178587.00,13ª Vara Criminal de Recife,Aguardando documentos
1406,1411065-96.2022.9.64.8271,513,Trabalhista,Execução,Em recurso,Dra Fontes,13-12-2023,14-09-2026,R$ 288689.00,14ª Vara Cível de Recife,Em negociação
1407,6425355-10.2021.6.53.2041,623,Civil,Recurso,Encerrado,Dra. Fontes,12-12-2024,22-01-2026,R$ 273482.00,11ª Vara Cível de Recife,Em negociação
1408,3585301-47.2021.7.73.3469,959,Trabalhista,Recurso,Encerrado,Dr. Barros,03-04-2021,08-12-2025,R$ 13408.00,19ª Vara Cível de Recife,Cliente não responde
1409,4584224-94.2025.2.57.2511,1101,Trabalhista,Execução,Ativo,Dra. Fontes,24-06-2024,11-06-2026,R$ 418921.00,16ª Vara Trabalhista de Recife,Cliente não responde
1410,1101935-78.2023.5.88.5299,1072,Civil,Inicial,Ativo,Dra. Cavalcante,28-03-2024,14-03-2026,R$ 238716.00,5ª Vara Criminal de Recife,Não informado
1411,6663627-76.2023.9.26.5770,739,Civil,Audiência,Suspenso,Dra. Fontes,23-10-2022,02-12-2025,R$ 181553.00,7ª Vara Criminal de Recife,Não informado
1412,1438459-62.2020.7.78.3410,520,Trabalhista,Instrução,Encerrado,Dr. Melo,20-11-2022,28-06-2026,R$ 253333.14,8ª Vara Cível de Recife,Cliente não responde
1413,9110060-16.2025.2.29.4716,1454,Civil,Recurso,Em recurso,Dra. Cavalcante,31-03-2020,23-04-2026,R$ 253333.14,1ª Vara Cível de Recife,Não informado
1414,1098476-20.2021.1.47.3336,1056,Trabalhista,Audiência,Em recurso,Dr. Melo,15-10-2020,25-06-2026,R$ 136842.00,3ª Vara Criminal de Recife,Não informado
1415,1714231-74.2025.9.71.1697,1017,Civil,Execução,Encerrado,Dra Fontes,15-08-2021,25-01-2025,R$ 121587.00,7ª Vara Criminal de Recife,Não informado
1416,6370110-64.2022.3.52.8440,122,Trabalhista,Acordo extrajudicial,Ativo,Dr. Barros,01-02-2025,12-09-2025,R$ 398165.00,13ª Vara Criminal de Recife,Não informado
1417,3496733-55.2020.2.43.8503,451,Trabalhista,Recurso,Encerrado,Dra. Fontes,05-12-2024,Não informado,R$ 137751.00,3ª Vara Trabalhista de Recife,Cliente não responde
1418,2231929-89.2024.6.41.5461,307,Trabalhista,Instrução,Ativo,Dr. Barros,02-01-2023,09-12-2026,R$ 253333.14,18ª Vara Trabalhista de Recife,Não informado
1419,2110878-87.2023.8.83.8978,1081,Trabalhista,Audiência,Suspenso,Dra Fontes,22-07-2025,03-03-2025,R$ 461342.00,16ª Vara Criminal de Recife,Não informado
1420,8415891-60.2021.6.92.5554,177,Civil,Inicial,Encerrado,Dr. Melo,09-08-2020,26-08-2026,R$ 272781.00,20ª Vara Criminal de Recife,Urgente
1421,4064382-39.2022.4.13.8937,914,Trabalhista,Acordo extrajudicial,Em recurso,Dra Fontes,14-05-2025,24-09-2025,R$ 161060.00,12ª Vara Cível de Recife,Não informado
1422,4433355-55.2023.8.48.9346,559,Trabalhista,Arquivado,Ativo,Dr. Barros,29-12-2023,23-10-2026,R$ 253333.14,12ª Vara Trabalhista de Recife,Não informado
1423,1237577-83.2022.8.91.4649,758,Civil,Inicial,Encerrado,Dr. Melo,17-08-2022,22-08-2026,R$ 192711.00,13ª Vara Criminal de Recife,Não informado
1424,6101036-60.2022.7.49.3295,348,Trabalhista,Execução,Suspenso,Dr. Melo,29-11-2024,Não informado,R$ 253333.14,17ª Vara Criminal de Recife,Cliente não responde
1425,1714231-74.2025.9.71.1697,1250,Civil,Arquivado,Ativo,Dra Fontes,11-04-2021,03-05-2025,R$ 288206.00,3ª Vara Trabalhista de Recife,Em negociação
1426,3376786-12.2020.7.64.5093,1061,Civil,Recurso,Em recurso,Dr. Melo,04-10-2020,20-08-2026,R$ 171681.00,6ª Vara Trabalhista de Recife,Não informado
1427,5614769-67.2022.9.87.1001,1261,Civil,Execução,Encerrado,Dr. Melo,03-10-2024,30-01-2026,R$ 109523.00,16ª Vara Cível de Recife,Não informado
1428,2019436-32.2020.6.16.9856,954,Civil,Acordo extrajudicial,Encerrado,Dra. Cavalcante,02-03-2026,05-07-2026,R$ 253333.14,3ª Vara Criminal de Recife,Urgente
1429,3879233-61.2024.5.30.1494,775,Civil,Acordo extrajudicial,Encerrado,Dra. Fontes,19-03-2022,Não informado,R$ 479902.00,14ª Vara Trabalhista de Recife,Em negociação
1430,7633905-83.2022.9.95.2309,1472,Trabalhista,Execução,Encerrado,Dr. Barros,14-06-2024,13-07-2026,R$ 488673.00,6ª Vara Trabalhista de Recife,Urgente
1431,8168450-48.2020.2.65.4570,1289,Trabalhista,Acordo extrajudicial,Suspenso,Dr. Melo,16-07-2024,20-07-2026,R$ 253333.14,3ª Vara Criminal de Recife,Não informado
1432,9810112-12.2021.1.97.8847,1364,Trabalhista,Audiência,Ativo,Dr. Barros,02-11-2025,10-12-2026,R$ 170385.00,20ª Vara Cível de Recife,Não informado
1433,3785792-10.2020.5.78.7940,144,Trabalhista,Execução,Em recurso,Dra. Fontes,29-10-2023,20-10-2025,R$ 434018.00,11ª Vara Criminal de Recife,Não informado
1434,2966787-79.2022.1.41.9944,136,Civil,Instrução,Encerrado,Dra. Cavalcante,26-12-2024,09-11-2026,R$ 253333.14,20ª Vara Cível de Recife,Em negociação
1435,2186433-37.2022.2.12.4344,430,Trabalhista,Audiência,Encerrado,Dr. Melo,25-09-2022,17-07-2025,R$ 89595.00,12ª Vara Cível de Recife,Não informado
1436,5661974-14.2020.6.39.3137,1484,Trabalhista,Inicial,Suspenso,Dra. Cavalcante,14-02-2021,11-04-2025,R$ 408317.00,19ª Vara Criminal de Recife,Cliente não responde
1437,9992831-61.2022.4.35.1469,734,Trabalhista,Recurso,Ativo,Dr. Melo,25-01-2021,05-07-2026,R$ 349953.00,18ª Vara Cível de Recife,Não informado
1438,6018860-77.2022.1.94.1315,138,Trabalhista,Execução,Encerrado,Dra. Cavalcante,28-02-2024,17-07-2025,R$ 272540.00,17ª Vara Trabalhista de Recife,Não informado
1439,1095980-10.2020.7.77.8313,1296,Trabalhista,Execução,Encerrado,Dr. Melo,09-10-2025,02-01-2025,R$ 253333.14,7ª Vara Criminal de Recife,Não informado
1440,7398699-88.2025.6.55.3587,56,Trabalhista,Execução,Encerrado,Dr. Melo,29-07-2021,18-08-2026,R$ 324724.00,20ª Vara Cível de Recife,Não informado
1441,3263740-44.2022.3.81.5402,538,Trabalhista,Inicial,Em recurso,Dra. Cavalcante,30-10-2024,10-05-2026,R$ 253333.14,4ª Vara Cível de Recife,Não informado
1442,3724721-44.2021.9.75.5553,442,Trabalhista,Inicial,Suspenso,Dra. Fontes,03-05-2021,01-03-2025,R$ 253333.14,14ª Vara Criminal de Recife,Em negociação
1443,1098476-20.2021.1.47.3336,1481,Civil,Recurso,Encerrado,Dr. Melo,06-05-2020,02-01-2025,R$ 370420.00,17ª Vara Cível de Recife,Não informado
1444,2267110-24.2021.5.78.6025,411,Civil,Recurso,Encerrado,Dra. Fontes,09-01-2024,Não informado,R$ 142358.00,4ª Vara Trabalhista de Recife,Não informado
1445,7141324-67.2025.3.86.3413,681,Civil,Acordo extrajudicial,Suspenso,Dra. Cavalcante,17-03-2021,29-09-2026,R$ 203849.00,16ª Vara Criminal de Recife,Urgente
1446,6404948-40.2021.7.68.7161,1433,Civil,Execução,Suspenso,Dra. Cavalcante,29-01-2026,02-12-2026,R$ 19310.00,17ª Vara Cível de Recife,Não informado
1447,4493339-70.2021.7.17.8725,169,Trabalhista,Arquivado,Ativo,Dra. Fontes,14-03-2020,26-10-2025,R$ 336175.00,20ª Vara Trabalhista de Recife,Não informado
1448,4064382-39.2022.4.13.8937,121,Civil,Inicial,Ativo,Dr. Barros,22-04-2021,09-12-2025,R$ 20191.00,12ª Vara Trabalhista de Recife,Cliente não responde
1449,6384831-67.2022.5.89.7429,632,Civil,Inicial,Ativo,Dra Fontes,20-12-2022,19-07-2026,R$ 363169.00,10ª Vara Cível de Recife,Em negociação
1450,2411026-52.2022.6.26.7373,1308,Trabalhista,Instrução,Ativo,Dr. Melo,25-11-2020,03-08-2026,R$ 302169.00,17ª Vara Criminal de Recife,Em negociação
1451,1633270-27.2024.2.52.7034,151,Trabalhista,Acordo extrajudicial,Encerrado,Dra Fontes,18-04-2020,26-11-2026,R$ 441444.00,17ª Vara Criminal de Recife,Não informado
1452,5786762-52.2021.9.21.3037,1424,Civil,Sentença,Em recurso,Dr. Melo,27-02-2020,Não informado,R$ 351195.00,18ª Vara Criminal de Recife,Não informado
1453,9062552-47.2024.4.22.8265,1053,Civil,Recurso,Em recurso,Dr. Melo,05-12-2025,Não informado,R$ 399014.00,12ª Vara Criminal de Recife,Em negociação
